date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2021-05-13,2021,5,13,19,3,0,0,18.79,1.64,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,68,5.35,0.0,0,363.8,363.8,366,0,8,S032,7.93,0.435
2022-10-24,2022,10,24,43,0,0,0,10.28,0.64,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0026,BrandB Chips,Snacks,Chips,BrandB,8,14.57,0.0,0,116.56,116.56,249,0,12,S016,5.09,0.377
2022-02-11,2022,2,11,6,4,0,0,12.59,0.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,120,12.3,0.0,0,1476.0,1476.0,321,0,4,S024,4.29,0.433
2022-07-02,2022,7,2,26,5,1,0,16.85,6.48,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0081,BrandC Cleaner,Home Care,Cleaner,BrandC,164,6.15,0.0,0,1008.6,1008.6,254,0,14,S033,1.54,0.397
2023-08-18,2023,8,18,33,4,0,0,18.49,2.67,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0018,BrandF Water,Beverages,Water,BrandF,43,14.52,0.0,0,624.36,624.36,474,0,5,S022,1.81,0.378
2021-11-06,2021,11,6,44,5,1,0,15.98,0.51,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0010,BrandD Juice,Beverages,Juice,BrandD,57,7.05,0.0,0,401.85,401.85,402,0,1,S051,9.57,0.254
2021-10-10,2021,10,10,40,6,1,0,11.21,3.46,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0076,BrandD Softener,Home Care,Softener,BrandD,40,13.72,0.2,1,548.8,439.04,325,0,14,S001,1.64,0.394
2021-01-20,2021,1,20,3,2,0,0,15.15,1.56,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0069,BrandC Detergent,Home Care,Detergent,BrandC,38,8.26,0.0,0,313.88,313.88,223,0,15,S040,5.88,0.441
2022-06-14,2022,6,14,24,1,0,0,22.81,0.86,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0083,BrandE Cleaner,Home Care,Cleaner,BrandE,19,2.26,0.1,1,42.94,38.65,249,0,6,S037,3.53,0.399
2021-02-24,2021,2,24,8,2,0,0,15.99,3.05,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,141,10.41,0.0,0,1467.81,1467.81,112,0,10,S037,4.98,0.345
2022-09-23,2022,9,23,38,4,0,0,9.14,3.38,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,31,10.58,0.0,0,327.98,327.98,403,0,4,S018,1.74,0.372
2022-06-30,2022,6,30,26,3,0,0,14.36,1.45,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0030,BrandF Chips,Snacks,Chips,BrandF,61,1.63,0.0,0,99.43,99.43,198,0,1,S015,4.07,0.481
2021-06-21,2021,6,21,25,0,0,0,16.91,2.0,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,153,5.77,0.0,0,882.81,882.81,434,0,1,S027,1.27,0.272
2022-10-31,2022,10,31,44,0,0,0,15.83,7.43,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0074,BrandB Softener,Home Care,Softener,BrandB,153,9.53,0.0,0,1458.09,1458.09,307,0,11,S012,9.08,0.507
2022-02-07,2022,2,7,6,0,0,0,14.46,2.12,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0055,BrandA Milk,Dairy,Milk,BrandA,22,4.2,0.0,0,92.4,92.4,419,0,4,S014,1.74,0.382
2021-12-02,2021,12,2,48,3,0,0,4.1,1.0,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,92,6.02,0.0,0,553.84,553.84,297,0,7,S029,2.72,0.277
2022-06-11,2022,6,11,23,5,1,0,10.59,5.58,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0014,BrandB Water,Beverages,Water,BrandB,121,3.8,0.0,0,459.8,459.8,443,0,9,S006,7.83,0.305
2023-09-04,2023,9,4,36,0,0,0,13.17,0.73,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,19,13.61,0.0,0,258.59,258.59,314,0,5,S040,4.57,0.54
2023-01-26,2023,1,26,4,3,0,0,15.87,4.18,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0006,BrandF Soda,Beverages,Soda,BrandF,81,1.29,0.0,0,104.49,104.49,303,0,10,S020,7.39,0.496
2022-10-25,2022,10,25,43,1,0,0,8.46,2.15,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,30,5.45,0.0,0,163.5,163.5,302,0,9,S038,4.19,0.492
2022-12-10,2022,12,10,49,5,1,0,11.72,1.09,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,46,2.04,0.0,0,93.84,93.84,303,0,14,S058,6.94,0.418
2021-05-30,2021,5,30,21,6,1,0,11.09,3.7,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0048,BrandF Nuts,Snacks,Nuts,BrandF,58,11.79,0.0,0,683.82,683.82,303,0,15,S016,3.37,0.391
2023-01-10,2023,1,10,2,1,0,0,12.92,3.57,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0094,BrandD Soap,Personal Care,Soap,BrandD,33,12.44,0.0,0,410.52,410.52,147,0,15,S043,4.01,0.243
2023-09-21,2023,9,21,38,3,0,0,15.53,1.0,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0028,BrandD Chips,Snacks,Chips,BrandD,53,9.37,0.0,0,496.61,496.61,441,0,1,S026,2.63,0.34
2021-07-04,2021,7,4,26,6,1,0,16.59,3.47,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0096,BrandF Soap,Personal Care,Soap,BrandF,119,2.3,0.0,0,273.7,273.7,126,0,8,S022,4.65,0.435
2022-04-08,2022,4,8,14,4,0,0,9.35,0.56,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,20,5.77,0.0,0,115.4,115.4,362,0,14,S032,8.84,0.159
2022-04-15,2022,4,15,15,4,0,1,11.91,3.16,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,70,11.65,0.0,0,815.5,815.5,225,0,5,S041,1.6,0.473
2022-04-03,2022,4,3,13,6,1,0,14.1,3.92,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,35,11.65,0.0,0,407.75,407.75,190,0,13,S028,6.06,0.294
2022-03-05,2022,3,5,9,5,1,0,14.47,0.75,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0087,BrandC Shampoo,Personal Care,Shampoo,BrandC,21,8.17,0.0,0,171.57,171.57,512,0,2,S049,1.5,0.275
2022-09-29,2022,9,29,39,3,0,0,12.16,0.07,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,45,12.45,0.0,0,560.25,560.25,211,0,8,S008,4.96,0.284
2021-07-15,2021,7,15,28,3,0,0,14.1,6.5,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0009,BrandC Juice,Beverages,Juice,BrandC,163,5.26,0.0,0,857.38,857.38,343,0,9,S028,4.21,0.462
2022-01-12,2022,1,12,2,2,0,0,11.23,3.94,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,93,12.45,0.0,0,1157.85,1157.85,236,0,2,S038,6.46,0.431
2023-10-20,2023,10,20,42,4,0,0,15.53,1.44,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0030,BrandF Chips,Snacks,Chips,BrandF,31,1.63,0.0,0,50.53,50.53,352,0,7,S001,5.12,0.232
2022-10-29,2022,10,29,43,5,1,0,16.14,1.42,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,62,5.26,0.0,0,326.12,326.12,309,0,11,S053,3.96,0.388
2022-09-15,2022,9,15,37,3,0,0,12.77,3.72,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0059,BrandE Milk,Dairy,Milk,BrandE,31,12.25,0.0,0,379.75,379.75,114,0,14,S060,2.1,0.477
2023-03-24,2023,3,24,12,4,0,0,8.74,4.0,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0015,BrandC Water,Beverages,Water,BrandC,46,9.29,0.0,0,427.34,427.34,422,0,12,S051,1.67,0.229
2022-12-17,2022,12,17,50,5,1,0,11.16,2.74,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,45,4.19,0.0,0,188.55,188.55,312,0,8,S027,2.92,0.45
2023-08-02,2023,8,2,31,2,0,0,8.94,7.91,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0027,BrandC Chips,Snacks,Chips,BrandC,65,14.15,0.0,0,919.75,919.75,400,0,9,S026,1.96,0.468
2023-10-17,2023,10,17,42,1,0,0,8.24,3.88,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0008,BrandB Juice,Beverages,Juice,BrandB,61,3.55,0.0,0,216.55,216.55,255,0,4,S046,1.25,0.516
2023-10-04,2023,10,4,40,2,0,0,19.04,0.88,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0027,BrandC Chips,Snacks,Chips,BrandC,34,14.15,0.0,0,481.1,481.1,251,0,7,S028,8.46,0.37
2022-04-12,2022,4,12,15,1,0,0,9.57,3.7,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0010,BrandD Juice,Beverages,Juice,BrandD,138,7.05,0.0,0,972.9,972.9,176,0,15,S006,1.66,0.433
2023-08-05,2023,8,5,31,5,1,0,18.42,1.71,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0012,BrandF Juice,Beverages,Juice,BrandF,94,5.09,0.0,0,478.46,478.46,194,0,1,S051,3.09,0.311
2023-11-21,2023,11,21,47,1,0,0,13.86,0.8,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0015,BrandC Water,Beverages,Water,BrandC,46,9.29,0.0,0,427.34,427.34,336,0,4,S050,1.15,0.331
2023-07-31,2023,7,31,31,0,0,0,10.07,0.65,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0056,BrandB Milk,Dairy,Milk,BrandB,43,5.06,0.0,0,217.58,217.58,331,0,14,S043,4.48,0.376
2022-12-17,2022,12,17,50,5,1,0,8.36,3.24,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,29,14.11,0.0,0,409.19,409.19,317,0,13,S026,6.67,0.439
2021-10-15,2021,10,15,41,4,0,0,14.3,3.41,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0074,BrandB Softener,Home Care,Softener,BrandB,59,9.53,0.0,0,562.27,562.27,195,0,6,S024,4.24,0.337
2021-01-05,2021,1,5,1,1,0,0,13.62,1.75,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,61,8.32,0.0,0,507.52,507.52,192,0,15,S018,8.76,0.484
2023-09-18,2023,9,18,38,0,0,0,10.66,2.77,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0052,BrandD Yogurt,Dairy,Yogurt,BrandD,154,5.4,0.0,0,831.6,831.6,177,0,5,S052,1.19,0.448
2022-08-19,2022,8,19,33,4,0,0,13.99,0.73,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0028,BrandD Chips,Snacks,Chips,BrandD,49,9.37,0.0,0,459.13,459.13,342,0,9,S058,6.76,0.377
2023-05-22,2023,5,22,21,0,0,0,11.56,1.65,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,22,12.45,0.0,0,273.9,273.9,244,0,5,S002,3.31,0.231
2023-12-21,2023,12,21,51,3,0,0,11.0,2.51,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,63,8.42,0.0,0,530.46,530.46,237,0,3,S058,7.23,0.425
2021-07-28,2021,7,28,30,2,0,0,17.71,6.98,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0009,BrandC Juice,Beverages,Juice,BrandC,27,5.26,0.0,0,142.02,142.02,330,0,10,S047,7.63,0.349
2023-01-29,2023,1,29,4,6,1,0,6.43,5.5,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0006,BrandF Soda,Beverages,Soda,BrandF,132,1.29,0.0,0,170.28,170.28,349,0,11,S050,6.07,0.456
2021-04-19,2021,4,19,16,0,0,0,10.6,0.83,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0083,BrandE Cleaner,Home Care,Cleaner,BrandE,31,2.26,0.0,0,70.06,70.06,242,0,9,S036,0.86,0.493
2022-11-06,2022,11,6,44,6,1,0,13.34,3.49,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,25,6.09,0.0,0,152.25,152.25,376,0,8,S001,2.1,0.486
2021-07-03,2021,7,3,26,5,1,0,18.21,8.22,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0083,BrandE Cleaner,Home Care,Cleaner,BrandE,113,2.26,0.0,0,255.38,255.38,510,0,12,S016,3.76,0.479
2023-05-17,2023,5,17,20,2,0,0,12.05,3.3,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0011,BrandE Juice,Beverages,Juice,BrandE,54,9.57,0.0,0,516.78,516.78,504,0,14,S029,2.52,0.351
2022-09-21,2022,9,21,38,2,0,0,13.41,3.2,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0060,BrandF Milk,Dairy,Milk,BrandF,38,13.5,0.15,1,513.0,436.05,325,0,2,S028,6.67,0.366
2021-01-25,2021,1,25,4,0,0,0,11.97,1.5,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0015,BrandC Water,Beverages,Water,BrandC,28,9.29,0.0,0,260.12,260.12,296,0,2,S033,3.85,0.153
2023-10-21,2023,10,21,42,5,1,0,14.52,2.59,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,12,10.9,0.0,0,130.8,130.8,394,0,11,S004,9.13,0.421
2023-04-20,2023,4,20,16,3,0,0,9.99,1.06,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0009,BrandC Juice,Beverages,Juice,BrandC,0,5.26,0.0,0,0.0,0.0,281,1,14,S028,7.5,0.527
2023-09-24,2023,9,24,38,6,1,0,13.16,1.04,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0001,BrandA Soda,Beverages,Soda,BrandA,47,6.24,0.0,0,293.28,293.28,215,0,11,S056,1.3,0.205
2021-07-05,2021,7,5,27,0,0,0,9.34,1.36,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0013,BrandA Water,Beverages,Water,BrandA,22,7.38,0.0,0,162.36,162.36,382,0,8,S060,6.53,0.391
2022-03-03,2022,3,3,9,3,0,0,16.56,0.95,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0071,BrandE Detergent,Home Care,Detergent,BrandE,24,14.47,0.0,0,347.28,347.28,318,0,6,S014,1.74,0.546
2022-05-02,2022,5,2,18,0,0,0,15.55,3.43,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,173,10.41,0.0,0,1800.93,1800.93,305,0,14,S051,9.81,0.424
2023-12-13,2023,12,13,50,2,0,0,12.17,2.0,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0012,BrandF Juice,Beverages,Juice,BrandF,120,5.09,0.0,0,610.8,610.8,394,0,14,S043,4.18,0.445
2022-12-18,2022,12,18,50,6,1,0,10.56,1.48,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,34,11.16,0.15,1,379.44,322.52,251,0,8,S028,5.07,0.445
2023-11-04,2023,11,4,44,5,1,0,11.91,5.52,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0044,BrandB Nuts,Snacks,Nuts,BrandB,43,11.21,0.0,0,482.03,482.03,209,0,7,S031,6.27,0.347
2023-11-06,2023,11,6,45,0,0,0,13.99,1.6,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,26,4.33,0.0,0,112.58,112.58,291,0,8,S041,5.96,0.326
2022-12-01,2022,12,1,48,3,0,0,16.65,1.88,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0006,BrandF Soda,Beverages,Soda,BrandF,40,1.29,0.0,0,51.6,51.6,173,0,3,S055,2.58,0.156
2021-04-08,2021,4,8,14,3,0,0,5.63,0.42,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,93,2.04,0.0,0,189.72,189.72,394,0,4,S036,10.51,0.442
2022-06-15,2022,6,15,24,2,0,0,18.89,6.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0058,BrandD Milk,Dairy,Milk,BrandD,12,9.87,0.0,0,118.44,118.44,406,0,5,S005,4.67,0.345
2022-03-29,2022,3,29,13,1,0,0,9.81,4.77,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0015,BrandC Water,Beverages,Water,BrandC,13,9.29,0.0,0,120.77,120.77,343,0,10,S055,8.42,0.432
2021-07-16,2021,7,16,28,4,0,0,14.98,0.95,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0028,BrandD Chips,Snacks,Chips,BrandD,15,9.37,0.0,0,140.55,140.55,416,0,3,S001,4.72,0.45
2021-03-06,2021,3,6,9,5,1,0,9.16,4.51,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,24,6.02,0.0,0,144.48,144.48,332,0,2,S041,4.93,0.452
2023-12-20,2023,12,20,51,2,0,0,13.96,4.7,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,61,6.84,0.0,0,417.24,417.24,233,0,6,S015,1.42,0.382
2023-09-02,2023,9,2,35,5,1,0,16.54,10.44,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0023,BrandE Energy drink,Beverages,Energy drink,BrandE,67,4.62,0.0,0,309.54,309.54,193,0,2,S053,6.12,0.481
2021-04-26,2021,4,26,17,0,0,0,18.33,4.31,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,64,5.77,0.0,0,369.28,369.28,199,0,1,S045,5.05,0.476
2022-10-25,2022,10,25,43,1,0,0,15.9,3.6,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,42,5.26,0.0,0,220.92,220.92,416,0,4,S055,1.22,0.494
2021-06-03,2021,6,3,22,3,0,0,13.67,4.39,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,47,4.33,0.0,0,203.51,203.51,226,0,8,S047,1.37,0.504
2021-10-06,2021,10,6,40,2,0,0,10.03,3.44,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0078,BrandF Softener,Home Care,Softener,BrandF,94,14.8,0.0,0,1391.2,1391.2,311,0,12,S052,2.75,0.407
2023-12-30,2023,12,30,52,5,1,0,13.82,3.47,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,18,1.36,0.0,0,24.48,24.48,415,0,7,S046,4.66,0.544
2021-08-01,2021,8,1,30,6,1,0,21.91,2.06,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0076,BrandD Softener,Home Care,Softener,BrandD,20,13.72,0.0,0,274.4,274.4,385,0,14,S053,7.43,0.431
2022-06-23,2022,6,23,25,3,0,0,11.92,4.55,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,22,10.9,0.0,0,239.8,239.8,221,0,4,S021,0.9,0.276
2023-02-04,2023,2,4,5,5,1,0,16.31,0.16,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,56,11.8,0.0,0,660.8,660.8,343,0,11,S056,1.21,0.296
2022-02-24,2022,2,24,8,3,0,0,10.05,0.39,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,58,11.16,0.0,0,647.28,647.28,279,0,5,S052,2.6,0.509
2021-11-18,2021,11,18,46,3,0,0,16.82,0.45,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,19,6.02,0.0,0,114.38,114.38,143,0,13,S017,2.07,0.5
2022-09-21,2022,9,21,38,2,0,0,17.95,1.95,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0082,BrandD Cleaner,Home Care,Cleaner,BrandD,0,9.87,0.0,0,0.0,0.0,222,1,15,S030,4.55,0.533
2023-08-10,2023,8,10,32,3,0,0,13.48,0.6,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0041,BrandE Biscuits,Snacks,Biscuits,BrandE,33,13.08,0.0,0,431.64,431.64,374,0,15,S010,3.21,0.304
2022-04-04,2022,4,4,14,0,0,0,12.59,3.83,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0013,BrandA Water,Beverages,Water,BrandA,19,7.38,0.0,0,140.22,140.22,303,0,3,S039,1.68,0.356
2021-08-23,2021,8,23,34,0,0,0,12.96,1.36,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,51,10.41,0.0,0,530.91,530.91,358,0,8,S030,3.88,0.279
2022-06-03,2022,6,3,22,4,0,0,14.12,5.55,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0012,BrandF Juice,Beverages,Juice,BrandF,14,5.09,0.0,0,71.26,71.26,166,0,14,S026,6.19,0.303
2021-07-15,2021,7,15,28,3,0,0,9.12,1.12,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,11,5.75,0.1,1,63.25,56.92,356,0,2,S006,5.34,0.28
2023-07-07,2023,7,7,27,4,0,0,16.37,3.55,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,26,12.45,0.0,0,323.7,323.7,338,0,2,S009,1.85,0.158
2021-10-15,2021,10,15,41,4,0,0,16.77,4.58,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0041,BrandE Biscuits,Snacks,Biscuits,BrandE,28,13.08,0.0,0,366.24,366.24,338,0,10,S057,6.48,0.2
2022-03-18,2022,3,18,11,4,0,0,9.99,1.06,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0087,BrandC Shampoo,Personal Care,Shampoo,BrandC,78,8.17,0.0,0,637.26,637.26,323,0,6,S007,7.31,0.296
2022-07-05,2022,7,5,27,1,0,0,13.24,3.76,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0027,BrandC Chips,Snacks,Chips,BrandC,82,14.15,0.0,0,1160.3,1160.3,236,0,3,S054,2.19,0.465
2022-11-15,2022,11,15,46,1,0,0,13.95,0.73,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,46,5.45,0.0,0,250.7,250.7,427,0,5,S056,5.79,0.171
2023-02-25,2023,2,25,8,5,1,0,19.87,0.82,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0094,BrandD Soap,Personal Care,Soap,BrandD,252,12.44,0.0,0,3134.88,3134.88,276,0,12,S039,7.51,0.435
2022-01-27,2022,1,27,4,3,0,0,13.61,0.56,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0006,BrandF Soda,Beverages,Soda,BrandF,155,1.29,0.0,0,199.95,199.95,342,0,5,S006,1.61,0.325
2021-08-02,2021,8,2,31,0,0,0,15.33,0.15,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,40,6.02,0.2,1,240.8,192.64,276,0,11,S030,4.19,0.502
2021-04-13,2021,4,13,15,1,0,0,14.57,0.94,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,110,13.95,0.2,1,1534.5,1227.6,290,0,13,S057,8.37,0.507
2022-05-26,2022,5,26,21,3,0,0,7.17,0.97,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0096,BrandF Soap,Personal Care,Soap,BrandF,14,2.3,0.0,0,32.2,32.2,194,0,3,S052,3.93,0.535
2021-01-05,2021,1,5,1,1,0,0,17.93,0.62,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0005,BrandE Soda,Beverages,Soda,BrandE,44,9.42,0.0,0,414.48,414.48,325,0,6,S028,2.94,0.514
2022-01-29,2022,1,29,4,5,1,0,10.43,2.84,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0006,BrandF Soda,Beverages,Soda,BrandF,16,1.29,0.0,0,20.64,20.64,186,0,9,S041,3.7,0.383
2023-01-05,2023,1,5,1,3,0,0,16.43,1.12,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,129,10.41,0.0,0,1342.89,1342.89,206,0,8,S024,3.69,0.409
2022-10-29,2022,10,29,43,5,1,0,10.94,3.86,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,47,6.09,0.0,0,286.23,286.23,65,0,4,S049,8.12,0.261
